Flight Distance,Mean,Median,Variance,Standard deviation,Standard error,,,,,,,,,,Q1,Q3,IQR,Lower fence,Upper fence,outlier status
814,,,,,,,,,,,,,,,,,,,,Normal
814,,,,,,,,,,,,,,,,,,,,Normal
759,,,,,,,,,,,,,,,,,,,,Normal
3404,,,,,,,,,,,,,,,,,,,,Normal
857,,,,,,,,,,,,,,,,,,,,Normal
814,,,,,,,,,,,,,,,,,,,,Normal
3813,,,,,,,,,,,,,,,,,,,,Outlier
759,,,,,,,,,,,,,,,,,,,,Normal
759,,,,,,,,,,,,,,,,,,,,Normal
759,,,,,,,,,,,,,,,,,,,,Normal
492,,,,,,,,,,,,,,,,,,,,Normal
359,,,,,,,,,,,,,,,,,,,,Normal
899,,,,,,,,,,,,,,,,,,,,Normal
3790,,,,,,,,,,,,,,,,,,,,Outlier
899,,,,,,,,,,,,,,,,,,,,Normal
759,,,,,,,,,,,,,,,,,,,,Normal
814,,,,,,,,,,,,,,,,,,,,Normal
814,,,,,,,,,,,,,,,,,,,,Normal
814,,,,,,,,,,,,,,,,,,,,Normal
857,,,,,,,,,,,,,,,,,,,,Normal
899,,,,,,,,,,,,,,,,,,,,Normal
899,,,,,,,,,,,,,,,,,,,,Normal
759,,,,,,,,,,,,,,,,,,,,Normal
899,,,,,,,,,,,,,,,,,,,,Normal
899,,,,,,,,,,,,,,,,,,,,Normal
759,,,,,,,,,,,,,,,,,,,,Normal
857,,,,,,,,,,,,,,,,,,,,Normal
814,,,,,,,,,,,,,,,,,,,,Normal
857,,,,,,,,,,,,,,,,,,,,Normal
759,,,,,,,,,,,,,,,,,,,,Normal
814,,,,,,,,,,,,,,,,,,,,Normal
892,,,,,,,,,,,,,,,,,,,,Normal
857,,,,,,,,,,,,,,,,,,,,Normal
759,,,,,,,,,,,,,,,,,,,,Normal
759,,,,,,,,,,,,,,,,,,,,Normal
759,,,,,,,,,,,,,,,,,,,,Normal
759,,,,,,,,,,,,,,,,,,,,Normal
857,,,,,,,,,,,,,,,,,,,,Normal
899,,,,,,,,,,,,,,,,,,,,Normal
759,,,,,,,,,,,,,,,,,,,,Normal
899,,,,,,,,,,,,,,,,,,,,Normal
899,,,,,,,,,,,,,,,,,,,,Normal
814,,,,,,,,,,,,,,,,,,,,Normal
759,,,,,,,,,,,,,,,,,,,,Normal
899,,,,,,,,,,,,,,,,,,,,Normal
899,,,,,,,,,,,,,,,,,,,,Normal
2004,,,,,,,,,,,,,,,,,,,,Normal
759,,,,,,,,,,,,,,,,,,,,Normal
814,,,,,,,,,,,,,,,,,,,,Normal
2982,,,,,,,,,,,,,,,,,,,,Normal
814,,,,,,,,,,,,,,,,,,,,Normal
2659,,,,,,,,,,,,,,,,,,,,Normal
499,,,,,,,,,,,,,,,,,,,,Normal
759,,,,,,,,,,,,,,,,,,,,Normal
857,,,,,,,,,,,,,,,,,,,,Normal
814,,,,,,,,,,,,,,,,,,,,Normal
814,,,,,,,,,,,,,,,,,,,,Normal
992,,,,,,,,,,,,,,,,,,,,Normal
1013,,,,,,,,,,,,,,,,,,,,Normal
3610,,,,,,,,,,,,,,,,,,,,Normal
951,,,,,,,,,,,,,,,,,,,,Normal
861,,,,,,,,,,,,,,,,,,,,Normal
861,,,,,,,,,,,,,,,,,,,,Normal
920,,,,,,,,,,,,,,,,,,,,Normal
861,,,,,,,,,,,,,,,,,,,,Normal
1997,,,,,,,,,,,,,,,,,,,,Normal
2748,,,,,,,,,,,,,,,,,,,,Normal
1013,,,,,,,,,,,,,,,,,,,,Normal
861,,,,,,,,,,,,,,,,,,,,Normal
861,,,,,,,,,,,,,,,,,,,,Normal
993,,,,,,,,,,,,,,,,,,,,Normal
1803,,,,,,,,,,,,,,,,,,,,Normal
3749,,,,,,,,,,,,,,,,,,,,Outlier
920,,,,,,,,,,,,,,,,,,,,Normal
2128,,,,,,,,,,,,,,,,,,,,Normal
861,,,,,,,,,,,,,,,,,,,,Normal
2818,,,,,,,,,,,,,,,,,,,,Normal
993,,,,,,,,,,,,,,,,,,,,Normal
951,,,,,,,,,,,,,,,,,,,,Normal
2943,,,,,,,,,,,,,,,,,,,,Normal
861,,,,,,,,,,,,,,,,,,,,Normal
3635,,,,,,,,,,,,,,,,,,,,Normal
920,,,,,,,,,,,,,,,,,,,,Normal
2554,,,,,,,,,,,,,,,,,,,,Normal
993,,,,,,,,,,,,,,,,,,,,Normal
920,,,,,,,,,,,,,,,,,,,,Normal
992,,,,,,,,,,,,,,,,,,,,Normal
920,,,,,,,,,,,,,,,,,,,,Normal
2047,,,,,,,,,,,,,,,,,,,,Normal
993,,,,,,,,,,,,,,,,,,,,Normal
1013,,,,,,,,,,,,,,,,,,,,Normal
992,,,,,,,,,,,,,,,,,,,,Normal
2629,,,,,,,,,,,,,,,,,,,,Normal
2030,,,,,,,,,,,,,,,,,,,,Normal
3227,,,,,,,,,,,,,,,,,,,,Normal
1684,,,,,,,,,,,,,,,,,,,,Normal
1013,,,,,,,,,,,,,,,,,,,,Normal
951,,,,,,,,,,,,,,,,,,,,Normal
2637,,,,,,,,,,,,,,,,,,,,Normal
3265,,,,,,,,,,,,,,,,,,,,Normal
1013,,,,,,,,,,,,,,,,,,,,Normal
993,,,,,,,,,,,,,,,,,,,,Normal
992,,,,,,,,,,,,,,,,,,,,Normal
992,,,,,,,,,,,,,,,,,,,,Normal
920,,,,,,,,,,,,,,,,,,,,Normal
2724,,,,,,,,,,,,,,,,,,,,Normal
3011,,,,,,,,,,,,,,,,,,,,Normal
2751,,,,,,,,,,,,,,,,,,,,Normal
1752,,,,,,,,,,,,,,,,,,,,Normal
992,,,,,,,,,,,,,,,,,,,,Normal
3527,,,,,,,,,,,,,,,,,,,,Normal
2174,,,,,,,,,,,,,,,,,,,,Normal
920,,,,,,,,,,,,,,,,,,,,Normal
3145,,,,,,,,,,,,,,,,,,,,Normal
951,,,,,,,,,,,,,,,,,,,,Normal
2903,,,,,,,,,,,,,,,,,,,,Normal
2316,,,,,,,,,,,,,,,,,,,,Normal
2491,,,,,,,,,,,,,,,,,,,,Normal
992,,,,,,,,,,,,,,,,,,,,Normal
993,,,,,,,,,,,,,,,,,,,,Normal
1973,,,,,,,,,,,,,,,,,,,,Normal
2001,,,,,,,,,,,,,,,,,,,,Normal
992,,,,,,,,,,,,,,,,,,,,Normal
861,,,,,,,,,,,,,,,,,,,,Normal
1758,,,,,,,,,,,,,,,,,,,,Normal
920,,,,,,,,,,,,,,,,,,,,Normal
951,,,,,,,,,,,,,,,,,,,,Normal
920,,,,,,,,,,,,,,,,,,,,Normal
2126,,,,,,,,,,,,,,,,,,,,Normal
3913,,,,,,,,,,,,,,,,,,,,Outlier
2271,,,,,,,,,,,,,,,,,,,,Normal
1013,,,,,,,,,,,,,,,,,,,,Normal
920,,,,,,,,,,,,,,,,,,,,Normal
861,,,,,,,,,,,,,,,,,,,,Normal
992,,,,,,,,,,,,,,,,,,,,Normal
920,,,,,,,,,,,,,,,,,,,,Normal
3264,,,,,,,,,,,,,,,,,,,,Normal
861,,,,,,,,,,,,,,,,,,,,Normal
993,,,,,,,,,,,,,,,,,,,,Normal
861,,,,,,,,,,,,,,,,,,,,Normal
742,,,,,,,,,,,,,,,,,,,,Normal
861,,,,,,,,,,,,,,,,,,,,Normal
920,,,,,,,,,,,,,,,,,,,,Normal
1013,,,,,,,,,,,,,,,,,,,,Normal
1883,,,,,,,,,,,,,,,,,,,,Normal
861,,,,,,,,,,,,,,,,,,,,Normal
951,,,,,,,,,,,,,,,,,,,,Normal
951,,,,,,,,,,,,,,,,,,,,Normal
742,,,,,,,,,,,,,,,,,,,,Normal
3155,,,,,,,,,,,,,,,,,,,,Normal
861,,,,,,,,,,,,,,,,,,,,Normal
992,,,,,,,,,,,,,,,,,,,,Normal
920,,,,,,,,,,,,,,,,,,,,Normal
1013,,,,,,,,,,,,,,,,,,,,Normal
2597,,,,,,,,,,,,,,,,,,,,Normal
861,,,,,,,,,,,,,,,,,,,,Normal
861,,,,,,,,,,,,,,,,,,,,Normal
3499,,,,,,,,,,,,,,,,,,,,Normal
3481,,,,,,,,,,,,,,,,,,,,Normal
1728,,,,,,,,,,,,,,,,,,,,Normal
920,,,,,,,,,,,,,,,,,,,,Normal
992,,,,,,,,,,,,,,,,,,,,Normal
993,,,,,,,,,,,,,,,,,,,,Normal
992,,,,,,,,,,,,,,,,,,,,Normal
951,,,,,,,,,,,,,,,,,,,,Normal
861,,,,,,,,,,,,,,,,,,,,Normal
920,,,,,,,,,,,,,,,,,,,,Normal
951,,,,,,,,,,,,,,,,,,,,Normal
861,,,,,,,,,,,,,,,,,,,,Normal
1013,,,,,,,,,,,,,,,,,,,,Normal
3432,,,,,,,,,,,,,,,,,,,,Normal
3216,,,,,,,,,,,,,,,,,,,,Normal
1013,,,,,,,,,,,,,,,,,,,,Normal
920,,,,,,,,,,,,,,,,,,,,Normal
920,,,,,,,,,,,,,,,,,,,,Normal
951,,,,,,,,,,,,,,,,,,,,Normal
861,,,,,,,,,,,,,,,,,,,,Normal
1013,,,,,,,,,,,,,,,,,,,,Normal
1013,,,,,,,,,,,,,,,,,,,,Normal
992,,,,,,,,,,,,,,,,,,,,Normal
3074,,,,,,,,,,,,,,,,,,,,Normal
992,,,,,,,,,,,,,,,,,,,,Normal
993,,,,,,,,,,,,,,,,,,,,Normal
992,,,,,,,,,,,,,,,,,,,,Normal
2121,,,,,,,,,,,,,,,,,,,,Normal
1872,,,,,,,,,,,,,,,,,,,,Normal
3324,,,,,,,,,,,,,,,,,,,,Normal
1013,,,,,,,,,,,,,,,,,,,,Normal
920,,,,,,,,,,,,,,,,,,,,Normal
1728,,,,,,,,,,,,,,,,,,,,Normal
993,,,,,,,,,,,,,,,,,,,,Normal
593,,,,,,,,,,,,,,,,,,,,Normal
993,,,,,,,,,,,,,,,,,,,,Normal
461,,,,,,,,,,,,,,,,,,,,Normal
520,,,,,,,,,,,,,,,,,,,,Normal
2031,,,,,,,,,,,,,,,,,,,,Normal
920,,,,,,,,,,,,,,,,,,,,Normal
520,,,,,,,,,,,,,,,,,,,,Normal
520,,,,,,,,,,,,,,,,,,,,Normal
592,,,,,,,,,,,,,,,,,,,,Normal
1013,,,,,,,,,,,,,,,,,,,,Normal
861,,,,,,,,,,,,,,,,,,,,Normal
992,,,,,,,,,,,,,,,,,,,,Normal
920,,,,,,,,,,,,,,,,,,,,Normal
951,,,,,,,,,,,,,,,,,,,,Normal
861,,,,,,,,,,,,,,,,,,,,Normal
1013,,,,,,,,,,,,,,,,,,,,Normal
951,,,,,,,,,,,,,,,,,,,,Normal
993,,,,,,,,,,,,,,,,,,,,Normal
951,,,,,,,,,,,,,,,,,,,,Normal
861,,,,,,,,,,,,,,,,,,,,Normal
861,,,,,,,,,,,,,,,,,,,,Normal
861,,,,,,,,,,,,,,,,,,,,Normal
920,,,,,,,,,,,,,,,,,,,,Normal
992,,,,,,,,,,,,,,,,,,,,Normal
993,,,,,,,,,,,,,,,,,,,,Normal
951,,,,,,,,,,,,,,,,,,,,Normal
920,,,,,,,,,,,,,,,,,,,,Normal
1013,,,,,,,,,,,,,,,,,,,,Normal
861,,,,,,,,,,,,,,,,,,,,Normal
992,,,,,,,,,,,,,,,,,,,,Normal
1013,,,,,,,,,,,,,,,,,,,,Normal
993,,,,,,,,,,,,,,,,,,,,Normal
993,,,,,,,,,,,,,,,,,,,,Normal
951,,,,,,,,,,,,,,,,,,,,Normal
861,,,,,,,,,,,,,,,,,,,,Normal
920,,,,,,,,,,,,,,,,,,,,Normal
920,,,,,,,,,,,,,,,,,,,,Normal
1013,,,,,,,,,,,,,,,,,,,,Normal
861,,,,,,,,,,,,,,,,,,,,Normal
992,,,,,,,,,,,,,,,,,,,,Normal
1013,,,,,,,,,,,,,,,,,,,,Normal
861,,,,,,,,,,,,,,,,,,,,Normal
992,,,,,,,,,,,,,,,,,,,,Normal
993,,,,,,,,,,,,,,,,,,,,Normal
993,,,,,,,,,,,,,,,,,,,,Normal
920,,,,,,,,,,,,,,,,,,,,Normal
920,,,,,,,,,,,,,,,,,,,,Normal
861,,,,,,,,,,,,,,,,,,,,Normal
992,,,,,,,,,,,,,,,,,,,,Normal
992,,,,,,,,,,,,,,,,,,,,Normal
951,,,,,,,,,,,,,,,,,,,,Normal
993,,,,,,,,,,,,,,,,,,,,Normal
861,,,,,,,,,,,,,,,,,,,,Normal
861,,,,,,,,,,,,,,,,,,,,Normal
861,,,,,,,,,,,,,,,,,,,,Normal
993,,,,,,,,,,,,,,,,,,,,Normal
993,,,,,,,,,,,,,,,,,,,,Normal
1013,,,,,,,,,,,,,,,,,,,,Normal
861,,,,,,,,,,,,,,,,,,,,Normal
951,,,,,,,,,,,,,,,,,,,,Normal
920,,,,,,,,,,,,,,,,,,,,Normal
861,,,,,,,,,,,,,,,,,,,,Normal
861,,,,,,,,,,,,,,,,,,,,Normal
992,,,,,,,,,,,,,,,,,,,,Normal
951,,,,,,,,,,,,,,,,,,,,Normal
1013,,,,,,,,,,,,,,,,,,,,Normal
1013,,,,,,,,,,,,,,,,,,,,Normal
920,,,,,,,,,,,,,,,,,,,,Normal
920,,,,,,,,,,,,,,,,,,,,Normal
742,,,,,,,,,,,,,,,,,,,,Normal
992,,,,,,,,,,,,,,,,,,,,Normal
861,,,,,,,,,,,,,,,,,,,,Normal
920,,,,,,,,,,,,,,,,,,,,Normal
861,,,,,,,,,,,,,,,,,,,,Normal
861,,,,,,,,,,,,,,,,,,,,Normal
861,,,,,,,,,,,,,,,,,,,,Normal
951,,,,,,,,,,,,,,,,,,,,Normal
992,,,,,,,,,,,,,,,,,,,,Normal
920,,,,,,,,,,,,,,,,,,,,Normal
861,,,,,,,,,,,,,,,,,,,,Normal
3078,,,,,,,,,,,,,,,,,,,,Normal
920,,,,,,,,,,,,,,,,,,,,Normal
1013,,,,,,,,,,,,,,,,,,,,Normal
1013,,,,,,,,,,,,,,,,,,,,Normal
992,,,,,,,,,,,,,,,,,,,,Normal
992,,,,,,,,,,,,,,,,,,,,Normal
993,,,,,,,,,,,,,,,,,,,,Normal
920,,,,,,,,,,,,,,,,,,,,Normal
992,,,,,,,,,,,,,,,,,,,,Normal
993,,,,,,,,,,,,,,,,,,,,Normal
920,,,,,,,,,,,,,,,,,,,,Normal
920,,,,,,,,,,,,,,,,,,,,Normal
631,,,,,,,,,,,,,,,,,,,,Normal
1852,,,,,,,,,,,,,,,,,,,,Normal
468,,,,,,,,,,,,,,,,,,,,Normal
2560,,,,,,,,,,,,,,,,,,,,Normal
328,,,,,,,,,,,,,,,,,,,,Normal
3546,,,,,,,,,,,,,,,,,,,,Normal
2419,,,,,,,,,,,,,,,,,,,,Normal
631,,,,,,,,,,,,,,,,,,,,Normal
2960,,,,,,,,,,,,,,,,,,,,Normal
2810,,,,,,,,,,,,,,,,,,,,Normal
600,,,,,,,,,,,,,,,,,,,,Normal
2654,,,,,,,,,,,,,,,,,,,,Normal
600,,,,,,,,,,,,,,,,,,,,Normal
590,,,,,,,,,,,,,,,,,,,,Normal
650,,,,,,,,,,,,,,,,,,,,Normal
2503,,,,,,,,,,,,,,,,,,,,Normal
631,,,,,,,,,,,,,,,,,,,,Normal
3405,,,,,,,,,,,,,,,,,,,,Normal
590,,,,,,,,,,,,,,,,,,,,Normal
2041,,,,,,,,,,,,,,,,,,,,Normal
468,,,,,,,,,,,,,,,,,,,,Normal
507,,,,,,,,,,,,,,,,,,,,Normal
650,,,,,,,,,,,,,,,,,,,,Normal
650,,,,,,,,,,,,,,,,,,,,Normal
507,,,,,,,,,,,,,,,,,,,,Normal
650,,,,,,,,,,,,,,,,,,,,Normal
507,,,,,,,,,,,,,,,,,,,,Normal
600,,,,,,,,,,,,,,,,,,,,Normal
507,,,,,,,,,,,,,,,,,,,,Normal
650,,,,,,,,,,,,,,,,,,,,Normal
468,,,,,,,,,,,,,,,,,,,,Normal
631,,,,,,,,,,,,,,,,,,,,Normal
507,,,,,,,,,,,,,,,,,,,,Normal
468,,,,,,,,,,,,,,,,,,,,Normal
328,,,,,,,,,,,,,,,,,,,,Normal
468,,,,,,,,,,,,,,,,,,,,Normal
600,,,,,,,,,,,,,,,,,,,,Normal
507,,,,,,,,,,,,,,,,,,,,Normal
507,,,,,,,,,,,,,,,,,,,,Normal
600,,,,,,,,,,,,,,,,,,,,Normal
631,,,,,,,,,,,,,,,,,,,,Normal
3928,,,,,,,,,,,,,,,,,,,,Outlier
590,,,,,,,,,,,,,,,,,,,,Normal
631,,,,,,,,,,,,,,,,,,,,Normal
507,,,,,,,,,,,,,,,,,,,,Normal
631,,,,,,,,,,,,,,,,,,,,Normal
1691,,,,,,,,,,,,,,,,,,,,Normal
328,,,,,,,,,,,,,,,,,,,,Normal
3799,,,,,,,,,,,,,,,,,,,,Outlier
590,,,,,,,,,,,,,,,,,,,,Normal
3296,,,,,,,,,,,,,,,,,,,,Normal
3210,,,,,,,,,,,,,,,,,,,,Normal
468,,,,,,,,,,,,,,,,,,,,Normal
3626,,,,,,,,,,,,,,,,,,,,Normal
468,,,,,,,,,,,,,,,,,,,,Normal
3180,,,,,,,,,,,,,,,,,,,,Normal
600,,,,,,,,,,,,,,,,,,,,Normal
1875,,,,,,,,,,,,,,,,,,,,Normal
650,,,,,,,,,,,,,,,,,,,,Normal
631,,,,,,,,,,,,,,,,,,,,Normal
3063,,,,,,,,,,,,,,,,,,,,Normal
468,,,,,,,,,,,,,,,,,,,,Normal
600,,,,,,,,,,,,,,,,,,,,Normal
1518,,,,,,,,,,,,,,,,,,,,Normal
3052,,,,,,,,,,,,,,,,,,,,Normal
590,,,,,,,,,,,,,,,,,,,,Normal
507,,,,,,,,,,,,,,,,,,,,Normal
3585,,,,,,,,,,,,,,,,,,,,Normal
600,,,,,,,,,,,,,,,,,,,,Normal
650,,,,,,,,,,,,,,,,,,,,Normal
2751,,,,,,,,,,,,,,,,,,,,Normal
650,,,,,,,,,,,,,,,,,,,,Normal
547,,,,,,,,,,,,,,,,,,,,Normal
507,,,,,,,,,,,,,,,,,,,,Normal
631,,,,,,,,,,,,,,,,,,,,Normal
1805,,,,,,,,,,,,,,,,,,,,Normal
468,,,,,,,,,,,,,,,,,,,,Normal
328,,,,,,,,,,,,,,,,,,,,Normal
507,,,,,,,,,,,,,,,,,,,,Normal
468,,,,,,,,,,,,,,,,,,,,Normal
3124,,,,,,,,,,,,,,,,,,,,Normal
3234,,,,,,,,,,,,,,,,,,,,Normal
2738,,,,,,,,,,,,,,,,,,,,Normal
468,,,,,,,,,,,,,,,,,,,,Normal
1664,,,,,,,,,,,,,,,,,,,,Normal
3492,,,,,,,,,,,,,,,,,,,,Normal
3079,,,,,,,,,,,,,,,,,,,,Normal
328,,,,,,,,,,,,,,,,,,,,Normal
1790,,,,,,,,,,,,,,,,,,,,Normal
3358,,,,,,,,,,,,,,,,,,,,Normal
600,,,,,,,,,,,,,,,,,,,,Normal
600,,,,,,,,,,,,,,,,,,,,Normal
2277,,,,,,,,,,,,,,,,,,,,Normal
507,,,,,,,,,,,,,,,,,,,,Normal
1952,,,,,,,,,,,,,,,,,,,,Normal
328,,,,,,,,,,,,,,,,,,,,Normal
3615,,,,,,,,,,,,,,,,,,,,Normal
507,,,,,,,,,,,,,,,,,,,,Normal
2783,,,,,,,,,,,,,,,,,,,,Normal
631,,,,,,,,,,,,,,,,,,,,Normal
507,,,,,,,,,,,,,,,,,,,,Normal
3428,,,,,,,,,,,,,,,,,,,,Normal
600,,,,,,,,,,,,,,,,,,,,Normal
1659,,,,,,,,,,,,,,,,,,,,Normal
328,,,,,,,,,,,,,,,,,,,,Normal
3958,,,,,,,,,,,,,,,,,,,,Outlier
631,,,,,,,,,,,,,,,,,,,,Normal
468,,,,,,,,,,,,,,,,,,,,Normal
1946,,,,,,,,,,,,,,,,,,,,Normal
1672,,,,,,,,,,,,,,,,,,,,Normal
590,,,,,,,,,,,,,,,,,,,,Normal
1949,,,,,,,,,,,,,,,,,,,,Normal
600,,,,,,,,,,,,,,,,,,,,Normal
2709,,,,,,,,,,,,,,,,,,,,Normal
600,,,,,,,,,,,,,,,,,,,,Normal
507,,,,,,,,,,,,,,,,,,,,Normal
600,,,,,,,,,,,,,,,,,,,,Normal
650,,,,,,,,,,,,,,,,,,,,Normal
468,,,,,,,,,,,,,,,,,,,,Normal
600,,,,,,,,,,,,,,,,,,,,Normal
507,,,,,,,,,,,,,,,,,,,,Normal
2185,,,,,,,,,,,,,,,,,,,,Normal
2153,,,,,,,,,,,,,,,,,,,,Normal
547,,,,,,,,,,,,,,,,,,,,Normal
631,,,,,,,,,,,,,,,,,,,,Normal
507,,,,,,,,,,,,,,,,,,,,Normal
600,,,,,,,,,,,,,,,,,,,,Normal
631,,,,,,,,,,,,,,,,,,,,Normal
1827,,,,,,,,,,,,,,,,,,,,Normal
507,,,,,,,,,,,,,,,,,,,,Normal
507,,,,,,,,,,,,,,,,,,,,Normal
600,,,,,,,,,,,,,,,,,,,,Normal
328,,,,,,,,,,,,,,,,,,,,Normal
3685,,,,,,,,,,,,,,,,,,,,Normal
2479,,,,,,,,,,,,,,,,,,,,Normal
468,,,,,,,,,,,,,,,,,,,,Normal
3574,,,,,,,,,,,,,,,,,,,,Normal
328,,,,,,,,,,,,,,,,,,,,Normal
650,,,,,,,,,,,,,,,,,,,,Normal
631,,,,,,,,,,,,,,,,,,,,Normal
2211,,,,,,,,,,,,,,,,,,,,Normal
650,,,,,,,,,,,,,,,,,,,,Normal
600,,,,,,,,,,,,,,,,,,,,Normal
650,,,,,,,,,,,,,,,,,,,,Normal
1774,,,,,,,,,,,,,,,,,,,,Normal
507,,,,,,,,,,,,,,,,,,,,Normal
3374,,,,,,,,,,,,,,,,,,,,Normal
650,,,,,,,,,,,,,,,,,,,,Normal
631,,,,,,,,,,,,,,,,,,,,Normal
507,,,,,,,,,,,,,,,,,,,,Normal
507,,,,,,,,,,,,,,,,,,,,Normal
650,,,,,,,,,,,,,,,,,,,,Normal
468,,,,,,,,,,,,,,,,,,,,Normal
328,,,,,,,,,,,,,,,,,,,,Normal
328,,,,,,,,,,,,,,,,,,,,Normal
1830,,,,,,,,,,,,,,,,,,,,Normal
590,,,,,,,,,,,,,,,,,,,,Normal
507,,,,,,,,,,,,,,,,,,,,Normal
2430,,,,,,,,,,,,,,,,,,,,Normal
468,,,,,,,,,,,,,,,,,,,,Normal
507,,,,,,,,,,,,,,,,,,,,Normal
468,,,,,,,,,,,,,,,,,,,,Normal
631,,,,,,,,,,,,,,,,,,,,Normal
1654,,,,,,,,,,,,,,,,,,,,Normal
600,,,,,,,,,,,,,,,,,,,,Normal
328,,,,,,,,,,,,,,,,,,,,Normal
1517,,,,,,,,,,,,,,,,,,,,Normal
507,,,,,,,,,,,,,,,,,,,,Normal
3576,,,,,,,,,,,,,,,,,,,,Normal
2256,,,,,,,,,,,,,,,,,,,,Normal
3507,,,,,,,,,,,,,,,,,,,,Normal
3981,,,,,,,,,,,,,,,,,,,,Outlier
2770,,,,,,,,,,,,,,,,,,,,Normal
631,,,,,,,,,,,,,,,,,,,,Normal
468,,,,,,,,,,,,,,,,,,,,Normal
3651,,,,,,,,,,,,,,,,,,,,Normal
3014,,,,,,,,,,,,,,,,,,,,Normal
3904,,,,,,,,,,,,,,,,,,,,Outlier
590,,,,,,,,,,,,,,,,,,,,Normal
590,,,,,,,,,,,,,,,,,,,,Normal
590,,,,,,,,,,,,,,,,,,,,Normal
631,,,,,,,,,,,,,,,,,,,,Normal
650,,,,,,,,,,,,,,,,,,,,Normal
507,,,,,,,,,,,,,,,,,,,,Normal
3038,,,,,,,,,,,,,,,,,,,,Normal
468,,,,,,,,,,,,,,,,,,,,Normal
650,,,,,,,,,,,,,,,,,,,,Normal
3218,,,,,,,,,,,,,,,,,,,,Normal
2536,,,,,,,,,,,,,,,,,,,,Normal
468,,,,,,,,,,,,,,,,,,,,Normal
2609,,,,,,,,,,,,,,,,,,,,Normal
507,,,,,,,,,,,,,,,,,,,,Normal
468,,,,,,,,,,,,,,,,,,,,Normal
600,,,,,,,,,,,,,,,,,,,,Normal
631,,,,,,,,,,,,,,,,,,,,Normal
3956,,,,,,,,,,,,,,,,,,,,Outlier
3108,,,,,,,,,,,,,,,,,,,,Normal
507,,,,,,,,,,,,,,,,,,,,Normal
507,,,,,,,,,,,,,,,,,,,,Normal
2319,,,,,,,,,,,,,,,,,,,,Normal
3128,,,,,,,,,,,,,,,,,,,,Normal
600,,,,,,,,,,,,,,,,,,,,Normal
507,,,,,,,,,,,,,,,,,,,,Normal
631,,,,,,,,,,,,,,,,,,,,Normal
2183,,,,,,,,,,,,,,,,,,,,Normal
3092,,,,,,,,,,,,,,,,,,,,Normal
507,,,,,,,,,,,,,,,,,,,,Normal
3866,,,,,,,,,,,,,,,,,,,,Outlier
650,,,,,,,,,,,,,,,,,,,,Normal
631,,,,,,,,,,,,,,,,,,,,Normal
590,,,,,,,,,,,,,,,,,,,,Normal
590,,,,,,,,,,,,,,,,,,,,Normal
328,,,,,,,,,,,,,,,,,,,,Normal
468,,,,,,,,,,,,,,,,,,,,Normal
468,,,,,,,,,,,,,,,,,,,,Normal
328,,,,,,,,,,,,,,,,,,,,Normal
3080,,,,,,,,,,,,,,,,,,,,Normal
631,,,,,,,,,,,,,,,,,,,,Normal
3633,,,,,,,,,,,,,,,,,,,,Normal
468,,,,,,,,,,,,,,,,,,,,Normal
507,,,,,,,,,,,,,,,,,,,,Normal
2966,,,,,,,,,,,,,,,,,,,,Normal
631,,,,,,,,,,,,,,,,,,,,Normal
2767,,,,,,,,,,,,,,,,,,,,Normal
328,,,,,,,,,,,,,,,,,,,,Normal
328,,,,,,,,,,,,,,,,,,,,Normal
507,,,,,,,,,,,,,,,,,,,,Normal
2537,,,,,,,,,,,,,,,,,,,,Normal
2760,,,,,,,,,,,,,,,,,,,,Normal
600,,,,,,,,,,,,,,,,,,,,Normal
631,,,,,,,,,,,,,,,,,,,,Normal
2574,,,,,,,,,,,,,,,,,,,,Normal
631,,,,,,,,,,,,,,,,,,,,Normal
631,,,,,,,,,,,,,,,,,,,,Normal
328,,,,,,,,,,,,,,,,,,,,Normal
2321,,,,,,,,,,,,,,,,,,,,Normal
631,,,,,,,,,,,,,,,,,,,,Normal
507,,,,,,,,,,,,,,,,,,,,Normal
1555,,,,,,,,,,,,,,,,,,,,Normal
650,,,,,,,,,,,,,,,,,,,,Normal
507,,,,,,,,,,,,,,,,,,,,Normal
650,,,,,,,,,,,,,,,,,,,,Normal
328,,,,,,,,,,,,,,,,,,,,Normal
507,,,,,,,,,,,,,,,,,,,,Normal
590,,,,,,,,,,,,,,,,,,,,Normal
547,,,,,,,,,,,,,,,,,,,,Normal
328,,,,,,,,,,,,,,,,,,,,Normal
631,,,,,,,,,,,,,,,,,,,,Normal
2473,,,,,,,,,,,,,,,,,,,,Normal
631,,,,,,,,,,,,,,,,,,,,Normal
1509,,,,,,,,,,,,,,,,,,,,Normal
650,,,,,,,,,,,,,,,,,,,,Normal
2951,,,,,,,,,,,,,,,,,,,,Normal
1764,,,,,,,,,,,,,,,,,,,,Normal
328,,,,,,,,,,,,,,,,,,,,Normal
507,,,,,,,,,,,,,,,,,,,,Normal
1757,,,,,,,,,,,,,,,,,,,,Normal
650,,,,,,,,,,,,,,,,,,,,Normal
3959,,,,,,,,,,,,,,,,,,,,Outlier
650,,,,,,,,,,,,,,,,,,,,Normal
590,,,,,,,,,,,,,,,,,,,,Normal
468,,,,,,,,,,,,,,,,,,,,Normal
200,,,,,,,,,,,,,,,,,,,,Normal
200,,,,,,,,,,,,,,,,,,,,Normal
3668,,,,,,,,,,,,,,,,,,,,Normal
107,,,,,,,,,,,,,,,,,,,,Normal
107,,,,,,,,,,,,,,,,,,,,Normal
